,Gaimersheim,Ingolstadt,Munich
46901,45.3,2.1,1.5
46902,44.55,2.1,1.5
46903,44.1,2.1,1.65
46904,43.5,2.1,1.65
46905,42.9,2.1,1.65
46906,42.0,2.1,1.65
46907,41.55,2.1,1.65
46908,41.1,2.1,1.65
46909,40.65,2.1,1.65
46910,40.2,1.95,1.65
46911,39.75,1.95,1.65
46912,39.3,1.95,1.65
46913,38.85,1.95,1.65
46914,38.4,1.95,1.65
46915,38.1,1.95,1.65
46916,37.65,1.95,1.65
46917,37.35,1.95,1.65
46918,36.75,1.95,1.65
46919,36.45,1.8,1.65
46920,36.15,1.8,1.65
46921,35.7,1.8,1.65
46922,35.4,1.8,1.65
46923,35.1,1.8,1.65
46924,34.8,1.8,1.65
46925,34.35,1.65,1.65
46926,34.05,1.5,1.65
46927,33.75,1.35,1.65
46928,33.3,1.35,1.65
46929,33.0,1.2,1.65
46930,32.55,1.05,1.65
46931,32.1,1.05,1.65
46932,31.8,0.9,1.65
46933,31.5,0.9,1.65
46934,31.2,0.75,1.65
46935,30.9,0.6,1.65
46936,30.6,0.6,1.65
46937,30.45,0.6,1.65
46938,30.15,0.75,1.65
46939,29.85,0.75,1.65
46940,29.55,0.6,1.65
46941,29.25,0.75,1.65
46942,29.1,0.75,1.65
46943,28.65,0.75,1.65
46944,28.2,0.75,1.65
46945,27.75,0.75,1.65
46946,27.3,0.75,1.65
46947,26.85,0.75,1.65
46948,26.25,0.75,1.65
46949,25.65,0.75,1.65
46950,24.9,0.75,1.65
46951,24.0,0.75,1.65
46952,23.25,0.75,1.65
46953,22.35,0.75,1.65
46954,21.45,0.75,1.65
46955,20.1,0.75,1.65
46956,19.05,0.75,1.65
46957,18.0,0.75,1.65
46958,16.95,0.75,1.65
46959,15.9,0.75,1.65
46960,14.85,0.75,1.65
46961,13.8,0.75,1.65
46962,12.75,0.75,1.65
46963,11.55,0.6,1.65
46964,10.5,0.6,1.65
46965,9.3,0.6,1.65
46966,8.25,0.6,1.65
46967,6.6,0.45,1.65
46968,5.4,0.45,1.65
46969,4.35,0.3,1.65
46970,3.3,0.3,1.65
46971,2.25,0.3,1.65
46972,1.2,0.15,1.65
46973,0.3,0.15,1.65
46974,0.6,0.15,1.65
46975,1.5,0.15,1.65
46976,2.4,0.15,1.65
46977,3.15,0.15,1.65
46978,4.05,0.15,1.65
46979,5.25,0.15,1.65
46980,5.85,0.15,1.65
46981,6.45,0.15,1.65
46982,7.2,0.15,1.65
46983,7.8,0.15,1.65
46984,8.25,0.15,1.65
46985,8.85,0.15,1.65
46986,9.3,0.15,1.65
46987,9.9,0.15,1.65
46988,10.35,0.15,1.65
46989,10.8,0.15,1.65
46990,11.25,0.15,1.65
46991,11.85,0.15,1.65
46992,12.3,0.15,1.65
46993,12.75,0.15,1.65
46994,13.2,0.15,1.65
46995,13.5,0.15,1.65
46996,13.95,0.15,1.65
46997,14.4,0.15,1.65
46998,14.85,0.15,1.65
46999,15.3,0.15,1.65
47000,15.75,0.15,1.65
47001,16.2,0.15,1.65
47002,16.65,0.15,1.65
47003,17.25,0.15,1.65
47004,17.7,0.15,1.65
47005,18.3,0.15,1.65
47006,18.9,0.15,1.65
47007,19.35,0.15,1.65
47008,19.95,0.15,1.65
47009,20.55,0.15,1.65
47010,21.15,0.15,1.65
47011,21.75,0.15,1.65
47012,22.35,0.15,1.65
47013,22.95,0.15,1.65
47014,23.7,0.15,1.5
47015,24.75,0.15,1.5
47016,25.5,0.15,1.5
47017,26.1,0.15,1.5
47018,26.85,0.15,1.5
47019,27.6,0.15,1.5
47020,28.35,0.15,1.5
47021,29.1,0.15,1.5
47022,29.7,0.15,1.5
47023,30.45,0.15,1.5
47024,31.05,0.15,1.5
47025,31.65,0.15,1.5
47026,32.25,0.15,1.5
47027,33.0,0.15,1.5
47028,33.45,0.15,1.5
47029,33.9,0.15,1.5
47030,34.35,0.15,1.5
47031,34.8,0.15,1.5
47032,35.1,0.15,1.5
47033,35.55,0.15,1.5
47034,35.85,0.15,1.5
47035,36.15,0.15,1.5
47036,36.6,0.15,1.5
47037,36.9,0.15,1.5
47038,37.2,0.15,1.5
47039,37.65,0.15,1.5
47040,38.1,0.15,1.5
47041,38.4,0.15,1.5
47042,38.7,0.15,1.5
47043,39.0,0.15,1.5
47044,39.3,0.15,1.5
47045,39.6,0.15,1.5
47046,39.9,0.15,1.5
47047,40.2,0.15,1.5
47048,40.35,0.15,1.5
47049,40.5,0.15,1.5
47050,40.8,0.15,1.5
47051,40.95,0.15,1.5
47052,41.1,0.15,1.5
47053,41.25,0.15,1.5
47054,41.25,0.15,1.5
47055,41.25,0.15,1.5
47056,41.25,0.15,1.5
47057,41.25,0.15,1.5
47058,41.25,0.15,1.5
47059,41.25,0.15,1.5
47060,41.25,0.15,1.5
47061,41.25,0.15,1.5
47062,41.25,0.15,1.5
47063,41.25,0.15,1.5
47064,41.25,0.15,1.5
47065,41.25,0.15,1.5
47066,41.25,0.15,1.5
47067,41.25,0.15,1.5
47068,41.25,0.15,1.5
47069,41.25,0.15,1.5
47070,41.25,0.15,1.5
47071,41.25,0.15,1.5
47072,41.25,0.15,1.5
47073,41.25,0.15,1.5
47074,41.25,0.15,1.5
47075,41.25,0.3,1.5
47076,41.25,0.3,1.5
47077,41.25,0.3,1.5
47078,41.25,0.3,1.5
47079,41.25,0.3,1.5
47080,41.25,0.3,1.5
47081,41.25,0.3,1.5
47082,41.25,0.3,1.5
47083,41.25,0.3,1.5
47084,41.25,0.3,1.5
47085,41.25,0.3,1.5
47086,41.25,0.3,1.5
47087,41.25,0.3,1.5
47088,41.25,0.3,1.5
47089,41.25,0.3,1.5
47090,41.25,0.3,1.5
47091,41.25,0.3,1.5
47092,41.25,0.3,1.35
47093,41.25,0.3,1.35
47094,41.25,0.3,1.35
47095,41.1,0.3,1.2
47096,41.1,0.15,1.05
47097,41.1,0.15,1.05
47098,40.95,0.15,0.9
47099,40.8,0.15,0.75
47100,40.65,0.15,0.6
47101,40.5,0.15,0.45
47102,40.35,0.15,0.3
47103,40.2,0.15,0.3
47104,39.9,0.15,0.15
47105,39.6,0.15,0.0
47106,39.3,0.15,0.0
47107,39.0,0.15,0.15
47108,38.55,0.15,0.15
47109,38.1,0.15,0.3
47110,37.65,0.15,0.3
47111,36.75,0.0,0.3
47112,36.15,0.0,0.3
47113,35.4,0.0,0.3
47114,34.8,0.0,0.3
47115,34.05,0.0,0.3
47116,33.3,0.0,0.3
47117,32.55,0.0,0.3
47118,31.8,0.0,0.3
47119,30.9,0.0,0.3
47120,30.0,0.0,0.3
47121,29.25,0.15,0.3
47122,28.35,0.15,0.3
47123,27.15,0.15,0.3
47124,26.4,0.3,0.3
47125,25.65,0.3,0.3
47126,24.75,0.45,0.3
47127,24.0,0.6,0.3
47128,23.25,0.6,0.3
47129,22.5,0.75,0.3
47130,21.75,0.9,0.3
47131,21.15,1.05,0.3
47132,20.4,1.35,0.3
47133,19.65,1.5,0.3
47134,18.9,1.8,0.3
47135,18.0,2.25,0.3
47136,17.4,2.55,0.3
47137,16.8,2.85,0.3
47138,16.2,3.3,0.3
47139,15.6,3.6,0.3
47140,15.0,4.05,0.3
47141,14.4,4.5,0.3
47142,13.8,4.95,0.3
47143,13.2,5.4,0.45
47144,12.75,5.85,0.45
47145,12.3,6.45,0.45
47146,11.7,6.9,0.45
47147,10.95,7.5,0.45
47148,10.5,7.95,0.45
47149,10.05,8.4,0.45
47150,9.6,8.85,0.6
47151,9.15,9.3,0.6
47152,8.7,9.75,0.6
47153,8.25,10.05,0.6
47154,7.95,10.5,0.6
47155,7.5,10.95,0.6
47156,7.2,11.25,0.6
47157,6.75,11.7,0.6
47158,6.45,12.0,0.6
47159,6.0,12.45,0.6
47160,5.55,12.75,0.6
47161,5.25,13.05,0.6
47162,4.95,13.35,0.6
47163,4.65,13.65,0.6
47164,4.35,13.95,0.75
47165,3.9,14.1,0.75
47166,3.6,14.4,0.75
47167,3.3,14.7,0.9
47168,3.0,14.85,1.05
47169,2.7,15.0,1.05
47170,2.4,15.15,1.2
47171,2.1,15.45,1.35
47172,1.8,15.6,1.35
47173,1.5,15.75,1.5
47174,1.2,15.9,1.65
47175,0.9,16.05,1.8
47176,0.75,16.05,1.8
47177,0.45,16.2,1.95
47178,0.15,16.2,2.1
47179,0.0,16.2,2.25
47180,0.15,16.2,2.25
47181,0.3,16.2,2.4
47182,0.6,16.2,2.4
47183,0.9,16.2,2.4
47184,1.2,16.2,2.4
47185,1.5,16.2,2.4
47186,1.65,16.2,2.4
47187,1.95,16.2,2.4
47188,2.1,16.2,2.4
47189,2.4,16.2,2.4
47190,2.55,16.2,2.4
47191,2.7,16.2,2.25
47192,3.0,16.2,2.25
47193,3.15,16.2,2.25
47194,3.3,16.2,2.25
47195,3.6,16.2,2.1
47196,3.75,16.2,2.1
47197,3.9,16.35,2.1
47198,4.2,16.35,2.1
47199,4.35,16.5,1.95
47200,4.5,16.5,1.95
47201,4.65,16.65,1.8
47202,4.95,16.65,1.8
47203,5.1,16.65,1.65
47204,5.25,16.65,1.65
47205,5.55,16.65,1.5
47206,5.7,16.65,1.5
47207,6.15,16.5,1.35
47208,6.3,16.5,1.35
47209,6.6,16.35,1.35
47210,6.9,16.2,1.35
47211,7.2,16.05,1.2
47212,7.5,15.9,1.2
47213,7.8,15.75,1.2
47214,8.1,15.45,1.2
47215,8.55,15.3,1.2
47216,8.85,15.0,1.2
47217,9.3,14.85,1.05
47218,9.75,14.7,1.05
47219,10.35,14.4,1.05
47220,10.8,14.25,1.05
47221,11.25,14.1,1.05
47222,11.85,14.1,1.05
47223,12.3,13.95,1.05
47224,12.9,13.8,1.05
47225,13.35,13.8,1.05
47226,13.95,13.8,1.05
47227,14.4,13.8,1.05
47228,15.0,13.8,1.05
47229,15.6,13.8,1.05
47230,16.2,13.8,1.05
47231,17.1,13.8,1.05
47232,17.7,13.95,1.05
47233,18.15,14.1,1.05
47234,18.75,14.1,1.05
47235,19.35,14.25,1.05
47236,19.95,14.4,1.05
47237,20.4,14.55,1.05
47238,21.0,14.7,0.9
47239,21.45,14.85,0.9
47240,21.9,14.85,0.9
47241,22.35,15.0,0.75
47242,22.8,15.15,0.75
47243,23.55,15.3,0.6
47244,24.0,15.3,0.6
47245,24.3,15.3,0.6
47246,24.6,15.3,0.45
47247,24.9,15.3,0.3
47248,25.2,15.3,0.3
47249,25.5,15.3,0.15
47250,25.65,15.3,0.15
47251,25.8,15.15,0.15
47252,25.95,15.15,0.0
47253,26.1,15.0,0.0
47254,26.25,14.85,0.0
47255,26.25,14.7,0.0
47256,26.25,14.7,0.0
47257,26.25,14.55,0.0
47258,26.25,14.4,0.0
47259,26.25,14.4,0.0
47260,26.25,14.25,0.0
47261,26.25,14.1,0.15
47262,26.25,14.1,0.15
47263,26.25,13.95,0.15
47264,26.25,13.95,0.15
47265,26.25,13.8,0.15
47266,26.25,13.8,0.15
47267,26.25,13.8,0.15
47268,26.25,13.8,0.15
47269,26.25,13.8,0.15
47270,26.25,13.8,0.15
47271,26.25,13.8,0.15
47272,26.25,13.8,0.15
47273,26.25,13.8,0.15
47274,26.25,13.8,0.15
47275,26.25,13.8,0.15
47276,26.25,13.8,0.15
47277,26.25,13.8,0.15
47278,26.25,13.8,0.15
47279,26.25,13.8,0.15
47280,26.25,13.8,0.15
47281,26.25,13.8,0.15
47282,26.25,13.8,0.15
47283,26.25,13.8,0.15
47284,26.25,13.8,0.15
47285,26.25,13.8,0.15
47286,26.25,13.8,0.15
47287,26.25,13.8,0.15
47288,26.25,13.8,0.15
47289,26.25,13.8,0.15
47290,26.25,13.8,0.15
47291,26.25,13.8,0.15
47292,26.25,13.8,0.15
47293,26.25,13.8,0.15
47294,26.25,13.8,0.15
47295,26.25,13.65,0.15
47296,26.25,13.65,0.15
47297,26.25,13.65,0.15
47298,26.25,13.65,0.15
47299,26.25,13.65,0.15
47300,26.25,13.65,0.15
47301,26.25,13.65,0.15
47302,26.25,13.65,0.15
47303,26.1,13.5,0.15
47304,26.1,13.5,0.15
47305,26.1,13.5,0.15
47306,26.1,13.5,0.15
47307,26.1,13.35,0.15
47308,26.1,13.35,0.15
47309,26.1,13.35,0.15
47310,26.1,13.35,0.15
47311,26.1,13.35,0.15
47312,26.1,13.35,0.15
47313,26.1,13.35,0.15
47314,26.1,13.35,0.15
47315,26.1,13.35,0.15
47316,25.95,13.35,0.15
47317,25.95,13.35,0.15
47318,25.95,13.35,0.15
47319,25.95,13.35,0.15
47320,25.95,13.35,0.15
47321,25.95,13.35,0.15
47322,25.95,13.35,0.15
47323,25.95,13.35,0.15
47324,25.95,13.35,0.15
47325,25.95,13.35,0.15
47326,25.95,13.35,0.15
47327,25.95,13.35,0.15
47328,25.8,13.35,0.15
47329,25.8,13.35,0.15
47330,25.8,13.35,0.15
47331,25.8,13.35,0.15
47332,25.8,13.35,0.15
47333,25.8,13.35,0.15
47334,25.8,13.35,0.15
47335,25.8,13.35,0.15
47336,25.8,13.35,0.15
47337,25.8,13.35,0.15
47338,25.8,13.35,0.15
47339,25.8,13.35,0.15
47340,25.8,13.35,0.15
47341,25.8,13.35,0.15
47342,25.8,13.35,0.15
47343,25.8,13.35,0.15
47344,25.8,13.35,0.15
47345,25.8,13.35,0.15
47346,25.65,13.35,0.15
47347,25.65,13.35,0.15
47348,25.65,13.35,0.15
47349,25.65,13.35,0.15
47350,25.65,13.35,0.15
47351,25.65,13.35,0.15
47352,25.5,13.35,0.15
47353,25.5,13.35,0.15
47354,25.5,13.35,0.15
47355,25.35,13.35,0.15
47356,25.35,13.35,0.15
47357,25.35,13.35,0.15
47358,25.35,13.35,0.15
47359,25.35,13.35,0.15
47360,25.35,13.35,0.15
47361,25.2,13.35,0.15
47362,25.2,13.35,0.15
47363,25.2,13.35,0.15
47364,25.2,13.35,0.15
47365,25.2,13.35,0.15
47366,25.2,13.35,0.15
47367,25.2,13.35,0.15
47368,25.2,13.35,0.15
47369,25.2,13.35,0.15
47370,25.2,13.35,0.15
47371,25.2,13.35,0.15
47372,25.2,13.35,0.15
47373,25.2,13.35,0.15
47374,25.2,13.35,0.15
47375,25.2,13.35,0.15
47376,25.2,13.35,0.15
47377,25.2,13.35,0.15
47378,25.2,13.35,0.15
47379,25.05,13.35,0.15
47380,25.05,13.35,0.15
47381,25.05,13.35,0.15
47382,25.05,13.35,0.15
47383,25.05,13.35,0.15
47384,25.05,13.2,0.15
47385,25.05,13.2,0.15
47386,25.05,13.2,0.15
47387,24.9,13.2,0.15
47388,24.9,13.2,0.15
47389,24.9,13.2,0.15
47390,24.75,13.2,0.15
47391,24.75,13.2,0.15
47392,24.75,13.2,0.15
47393,24.6,13.2,0.15
47394,24.45,13.2,0.15
47395,24.45,13.2,0.15
47396,24.3,13.2,0.15
47397,24.15,13.2,0.15
47398,24.0,13.2,0.15
47399,23.85,13.2,0.15
47400,23.7,13.2,0.15
47401,23.55,13.2,0.15
47402,23.4,13.2,0.15
47403,23.1,13.2,0.15
47404,22.95,13.2,0.15
47405,22.8,13.2,0.15
47406,22.8,13.2,0.15
47407,22.65,13.2,0.15
47408,22.5,13.2,0.15
47409,22.35,13.2,0.15
47410,22.2,13.2,0.15
47411,22.05,13.2,0.15
47412,21.9,13.2,0.15
47413,21.75,13.2,0.15
47414,21.75,13.2,0.15
47415,21.6,13.2,0.15
47416,21.6,13.2,0.15
47417,21.45,13.2,0.15
47418,21.45,13.2,0.15
47419,21.3,13.2,0.15
47420,21.3,13.2,0.15
47421,21.15,13.2,0.15
47422,21.15,13.2,0.15
47423,21.0,13.2,0.15
47424,21.0,13.2,0.15
47425,20.85,13.2,0.15
47426,20.7,13.2,0.15
47427,20.7,13.2,0.15
47428,20.55,13.2,0.15
47429,20.55,13.05,0.15
47430,20.4,13.05,0.15
47431,20.25,13.05,0.15
47432,20.25,13.05,0.15
47433,20.1,13.05,0.15
47434,19.95,13.05,0.15
47435,19.95,13.05,0.15
47436,19.65,13.05,0.15
47437,19.65,13.05,0.15
47438,19.5,13.05,0.15
47439,19.35,13.05,0.15
47440,19.35,13.05,0.15
47441,19.2,13.05,0.15
47442,19.2,13.05,0.15
47443,19.05,13.05,0.15
47444,19.05,13.05,0.15
47445,18.9,13.05,0.15
47446,18.9,13.05,0.15
47447,18.75,13.05,0.15
47448,18.75,13.05,0.15
47449,18.75,13.05,0.15
47450,18.75,13.05,0.15
47451,18.75,13.05,0.15
47452,18.75,13.05,0.15
47453,18.75,13.05,0.15
47454,18.75,13.05,0.15
47455,18.75,13.05,0.15
47456,18.75,13.05,0.15
47457,18.75,13.05,0.15
47458,18.75,13.05,0.15
47459,18.75,13.05,0.15
47460,18.75,13.05,0.15
47461,18.75,13.05,0.0
47462,18.75,13.05,0.0
47463,18.75,13.05,0.0
47464,18.75,13.05,0.0
47465,18.75,13.05,0.0
47466,18.75,13.05,0.0
47467,18.75,13.05,0.0
47468,18.75,13.05,0.0
47469,18.75,13.05,0.0
47470,18.75,13.05,0.15
47471,18.75,13.05,0.15
47472,18.75,13.05,0.3
47473,18.75,13.05,0.3
47474,18.75,13.05,0.3
47475,18.75,13.05,0.45
47476,18.75,13.05,0.45
47477,18.75,13.05,0.6
47478,18.6,13.05,0.6
47479,18.6,13.05,0.6
47480,18.6,13.05,0.75
47481,18.45,13.05,0.75
47482,18.45,13.05,0.75
47483,18.45,13.05,0.75
47484,18.15,13.05,0.75
47485,18.0,13.05,0.75
47486,17.85,13.05,0.75
47487,17.7,12.9,0.75
47488,17.55,12.9,0.75
47489,17.25,12.9,0.75
47490,17.1,12.9,0.75
47491,16.8,12.9,0.75
47492,16.5,12.9,0.75
47493,16.2,12.9,0.75
47494,15.9,12.9,0.75
47495,15.6,12.9,0.75
47496,15.15,12.9,0.75
47497,14.85,12.9,0.75
47498,14.4,12.9,0.75
47499,14.1,12.9,0.75
47500,13.65,12.9,0.75
47501,13.35,12.9,0.75
47502,12.9,12.9,0.75
47503,12.6,12.9,0.75
47504,12.3,12.9,0.75
47505,11.85,12.9,0.75
47506,11.55,12.9,0.75
47507,11.25,12.9,0.75
47508,10.8,12.9,0.75
47509,10.5,12.9,0.75
47510,10.2,12.9,0.75
47511,9.9,12.9,0.75
47512,9.6,12.9,0.75
47513,9.45,12.9,0.75
47514,9.15,12.9,0.75
47515,9.0,12.9,0.75
47516,8.7,12.9,0.75
47517,8.55,12.9,0.75
47518,8.25,12.9,0.75
47519,8.1,12.9,0.75
47520,7.95,12.9,0.75
47521,7.8,12.9,0.75
47522,7.65,12.9,0.75
47523,7.5,12.9,0.75
47524,7.5,12.9,0.75
47525,7.35,12.9,0.75
47526,7.2,12.9,0.75
47527,7.2,12.9,0.6
47528,7.2,12.9,0.6
47529,7.05,12.9,0.6
47530,7.05,12.9,0.6
47531,7.05,12.9,0.6
47532,6.9,13.05,0.6
47533,6.9,13.05,0.6
47534,6.75,13.05,0.6
47535,6.75,13.2,0.6
47536,6.75,13.35,0.6
47537,6.75,13.35,0.6
47538,6.75,13.35,0.6
47539,6.75,13.5,0.6
47540,6.75,13.5,0.6
47541,6.75,13.5,0.6
47542,6.75,13.65,0.6
47543,6.75,13.8,0.6
47544,6.75,13.95,0.6
47545,6.75,14.1,0.6
47546,6.75,14.1,0.6
47547,6.75,14.25,0.6
47548,6.75,14.25,0.6
47549,6.75,14.1,0.6
47550,6.75,14.1,0.6
47551,6.75,13.95,0.6
47552,6.6,13.8,0.6
47553,6.6,13.8,0.6
47554,6.6,13.65,0.6
47555,6.6,13.65,0.6
47556,6.6,13.65,0.6
47557,6.6,13.5,0.6
47558,6.6,13.5,0.6
47559,6.6,13.5,0.6
47560,6.45,13.5,0.6
47561,6.45,13.5,0.45
47562,6.45,13.5,0.45
47563,6.45,13.5,0.45
47564,6.45,13.5,0.3
47565,6.45,13.5,0.3
47566,6.45,13.5,0.3
47567,6.45,13.5,0.15
47568,6.3,13.5,0.15
47569,6.3,13.5,0.0
47570,6.3,13.5,0.0
47571,6.3,13.5,0.0
47572,6.15,13.5,0.0
47573,6.15,13.5,0.15
47574,6.15,13.5,0.3
47575,6.15,13.5,0.3
47576,6.15,13.5,0.45
47577,6.15,13.5,0.6
47578,6.0,13.5,0.6
47579,6.0,13.5,0.75
47580,5.85,13.5,0.9
47581,5.85,13.5,0.9
47582,5.85,13.5,1.05
47583,5.85,13.5,1.05
47584,5.85,13.5,1.05
47585,5.85,13.5,1.2
47586,5.7,13.5,1.2
47587,5.7,13.5,1.2
47588,5.7,13.5,1.2
47589,5.7,13.5,1.2
47590,5.7,13.65,1.2
47591,5.7,13.65,1.2
47592,5.7,13.8,1.2
47593,5.7,13.95,1.2
47594,5.7,14.25,1.2
47595,5.7,14.55,1.2
47596,5.7,15.0,1.2
47597,5.7,15.6,1.2
47598,5.7,16.2,1.2
47599,5.7,16.95,1.2
47600,5.7,17.7,1.2
47601,5.7,18.45,1.2
47602,5.7,19.2,1.2
47603,5.7,20.25,1.2
47604,5.7,21.0,1.2
47605,5.7,21.75,1.2
47606,5.7,22.5,1.2
47607,5.7,23.25,1.2
47608,5.7,24.0,1.2
47609,5.7,24.75,1.2
47610,5.7,25.5,1.2
47611,5.7,26.25,1.2
47612,5.7,27.0,1.2
47613,5.7,27.75,1.2
47614,5.7,28.5,1.2
47615,5.7,29.7,1.2
47616,5.7,30.45,1.2
47617,5.7,31.2,1.2
47618,5.7,31.95,1.2
47619,5.7,32.7,1.2
47620,5.7,33.45,1.2
47621,5.7,34.35,1.2
47622,5.7,35.1,1.2
47623,5.7,35.85,1.2
47624,5.7,36.6,1.2
47625,5.7,37.35,1.2
47626,5.7,38.1,1.2
47627,5.7,39.15,1.2
47628,5.7,39.9,1.2
47629,5.7,40.5,1.2
47630,5.7,41.25,1.2
47631,5.7,41.85,1.2
47632,5.7,42.45,1.2
47633,5.7,43.05,1.2
47634,5.7,43.5,1.2
47635,5.7,44.1,1.2
47636,5.7,44.55,1.2
47637,5.7,45.15,1.2
47638,5.7,45.6,1.05
47639,5.7,46.05,1.05
47640,5.7,46.65,1.05
47641,5.7,46.95,1.05
47642,5.7,47.25,1.05
47643,5.7,47.55,0.9
47644,5.7,47.7,0.9
47645,5.7,48.0,0.9
47646,5.7,48.15,0.9
47647,5.7,48.3,0.9
47648,5.85,48.6,0.9
47649,5.85,48.6,0.9
47650,5.85,48.75,0.9
47651,6.0,48.9,0.9
47652,6.15,48.9,0.9
47653,6.3,48.9,0.9
47654,6.3,48.9,0.9
47655,6.45,48.9,0.9
47656,6.6,48.9,0.9
47657,6.75,48.9,0.9
47658,6.75,48.9,0.9
47659,6.9,48.75,0.9
47660,7.05,48.75,0.9
47661,7.2,48.75,0.9
47662,7.35,48.6,0.9
47663,7.5,48.6,0.9
47664,7.8,48.6,0.9
47665,7.95,48.6,0.75
47666,8.25,48.45,0.75
47667,8.4,48.45,0.75
47668,8.55,48.3,0.75
47669,8.7,48.3,0.75
47670,8.85,48.15,0.75
47671,9.0,48.15,0.75
47672,9.15,48.15,0.75
47673,9.3,48.0,0.75
47674,9.45,48.0,0.75
47675,9.45,47.85,0.75
47676,9.6,47.85,0.75
47677,9.75,47.7,0.75
47678,9.75,47.7,0.75
47679,9.75,47.7,0.75
47680,9.75,47.7,0.75
47681,9.75,47.55,0.75
47682,9.75,47.55,0.75
47683,9.75,47.55,0.75
47684,9.75,47.55,0.75
47685,9.75,47.55,0.75
47686,9.75,47.4,0.75
47687,9.75,47.4,0.75
47688,9.75,47.4,0.75
47689,9.75,47.25,0.75
47690,9.75,47.25,0.75
47691,9.75,47.1,0.75
47692,9.75,47.1,0.75
47693,9.75,47.1,0.75
47694,9.75,46.95,0.75
47695,9.75,46.8,0.75
47696,9.75,46.8,0.75
47697,9.75,46.65,0.75
47698,9.75,46.5,0.6
47699,9.75,46.35,0.6
47700,9.75,46.2,0.6
47701,9.75,46.05,0.6
47702,9.75,45.9,0.6
47703,9.75,45.6,0.6
47704,9.75,45.45,0.6
47705,9.75,45.3,0.45
47706,9.75,45.15,0.45
47707,9.75,45.0,0.45
47708,9.75,44.7,0.45
47709,9.75,44.55,0.3
47710,9.75,44.4,0.3
47711,9.75,44.25,0.3
47712,9.75,43.8,0.3
47713,9.75,43.8,0.3
47714,9.75,43.5,0.3
47715,9.75,43.35,0.3
47716,9.75,43.2,0.3
47717,9.6,43.05,0.3
47718,9.6,42.9,0.3
47719,9.6,42.75,0.3
47720,9.6,42.75,0.3
47721,9.6,42.6,0.3
47722,9.6,42.45,0.3
47723,9.6,42.45,0.3
47724,9.6,42.3,0.3
47725,9.6,42.3,0.3
47726,9.6,42.3,0.3
47727,9.6,42.3,0.3
47728,9.6,42.3,0.3
47729,9.6,42.3,0.3
47730,9.6,42.3,0.3
47731,9.6,42.3,0.3
47732,9.6,42.3,0.3
47733,9.6,42.3,0.3
47734,9.6,42.3,0.3
47735,9.6,42.15,0.3
47736,9.6,42.15,0.3
47737,9.45,42.15,0.3
47738,9.45,42.15,0.3
47739,9.45,42.0,0.3
47740,9.3,42.0,0.3
47741,9.3,42.0,0.3
47742,9.3,42.0,0.3
47743,9.3,41.85,0.3
47744,9.3,41.85,0.3
47745,9.15,41.85,0.3
47746,9.15,41.7,0.3
47747,9.0,41.7,0.3
47748,9.0,41.55,0.45
47749,9.0,41.4,0.45
47750,8.85,41.4,0.45
47751,8.7,41.25,0.45
47752,8.7,41.25,0.45
47753,8.7,41.1,0.45
47754,8.55,40.95,0.6
47755,8.4,40.95,0.6
47756,8.4,40.8,0.6
47757,8.25,40.65,0.6
47758,8.25,40.65,0.6
47759,8.1,40.5,0.6
47760,7.95,40.5,0.6
47761,7.95,40.35,0.6
47762,7.95,40.35,0.6
47763,7.8,40.35,0.6
47764,7.8,40.35,0.75
47765,7.65,40.2,0.75
47766,7.65,40.2,0.75
47767,7.5,40.2,0.75
47768,7.5,40.2,0.75
47769,7.5,40.2,0.75
47770,7.5,40.2,0.75
47771,7.5,40.05,0.75
47772,7.5,40.05,0.75
47773,7.5,40.05,0.75
47774,7.5,40.05,0.75
47775,7.5,40.05,0.75
47776,7.35,40.05,0.75
47777,7.35,40.05,0.75
47778,7.35,40.05,0.75
47779,7.35,40.05,0.75
47780,7.35,40.05,0.75
47781,7.35,40.05,0.75
47782,7.35,40.05,0.75
47783,7.35,40.05,0.75
47784,7.35,40.05,0.75
47785,7.35,40.05,0.75
47786,7.35,40.05,0.75
47787,7.2,40.05,0.75
47788,7.2,40.05,0.75
47789,7.2,40.05,0.75
47790,7.2,40.05,0.75
47791,7.2,40.05,0.75
47792,7.2,40.05,0.75
47793,7.2,40.05,0.75
47794,7.2,40.05,0.75
47795,7.2,40.05,0.75
47796,7.2,40.05,0.75
47797,7.2,40.05,0.75
47798,7.2,40.05,0.75
47799,7.2,40.05,0.75
47800,7.2,40.05,0.75
47801,7.05,40.05,0.75
47802,7.05,40.05,0.75
47803,7.05,40.05,0.75
47804,7.05,39.9,0.75
47805,6.9,39.9,0.75
47806,6.9,39.9,0.75
47807,6.9,39.9,0.75
47808,6.9,39.9,0.75
47809,6.75,39.9,0.75
47810,6.75,39.9,0.75
47811,6.75,39.9,0.75
47812,6.75,39.9,0.75
47813,6.75,39.9,0.75
47814,6.6,39.9,0.75
47815,6.6,39.9,0.75
47816,6.6,39.9,0.75
47817,6.45,39.9,0.6
47818,6.45,39.75,0.6
47819,6.45,39.75,0.6
47820,6.45,39.75,0.6
47821,6.45,39.75,0.6
47822,6.45,39.75,0.6
47823,6.3,39.75,0.6
47824,6.3,39.75,0.6
47825,6.3,39.75,0.6
47826,6.3,39.75,0.6
47827,6.3,39.75,0.6
47828,6.3,39.75,0.6
47829,6.3,39.75,0.6
47830,6.3,39.75,0.6
47831,6.3,39.75,0.6
